"date","site_id","air_pressure_min","air_pressure_max","air_pressure_avg","air_temperature_min","air_temperature_max","air_temperature_avg","eastward_wind_min","eastward_wind_max","eastward_wind_avg","northward_wind_min","northward_wind_max","northward_wind_avg","precipitation_flux_min","precipitation_flux_max","precipitation_flux_avg","relative_humidity_min","relative_humidity_max","relative_humidity_avg","surface_downwelling_longwave_flux_in_air_min","surface_downwelling_longwave_flux_in_air_max","surface_downwelling_longwave_flux_in_air_avg","surface_downwelling_shortwave_flux_in_air_min","surface_downwelling_shortwave_flux_in_air_max","surface_downwelling_shortwave_flux_in_air_avg","chla_avg"
2020-12-02,"SUGG",101626.8515625,102411.9921875,101918.373613911,274.173822021484,294.04384765625,285.889404715261,-3.80810284614563,0.274121075868607,-1.99387980786763,-2.78321290016174,1.69687008857727,-0.559539213075906,0,0,0,0.27533842086792,0.982000045776367,0.704871415643282,222.078857421875,297.348327636719,242.152547405612,0,620,153.08064516129,9.74541666666667
2020-12-03,"BARC",101626.8515625,102269.9375,101884.932921707,278.201989746094,294.543817138672,288.443459590789,-3.47922611236572,0.781945765018463,-1.73795691721914,-3.44354724884033,0.420314937829971,-1.36764657993141,0,0,0,0.411731376647949,0.982000045776367,0.77940734858154,236.516967773438,366,291.418516589749,0,590,133.782258064516,2.6595
2020-12-03,"SUGG",101626.8515625,102269.9375,101884.932921707,278.201989746094,294.543817138672,288.443459590789,-3.47922611236572,0.781945765018463,-1.73795691721914,-3.44354724884033,0.420314937829971,-1.36764657993141,0,0,0,0.411731376647949,0.982000045776367,0.77940734858154,236,366,291.279573502079,0,590,133.782258064516,9.91638888888889
2020-12-04,"BARC",101215.8671875,102010.2890625,101691.244602655,286.873406982422,297.3763671875,291.692470517723,-3.47922611236572,4.32351064682007,-0.610533711952983,-2.95995354652405,1.17715167999268,-1.32655964997567,-9.25925905229869e-07,2.77777781916989e-05,5.97371574015031e-07,0.554195518493652,0.982000045776367,0.830853403537504,318,400,361.884818538543,0,560,100.435483870968,2.4272202166065
2020-12-04,"SUGG",101215.8671875,102010.2890625,101691.244602655,286.873406982422,297.3763671875,291.692470517723,-3.47922611236572,4.32351064682007,-0.610533711952983,-2.95995354652405,1.17715167999268,-1.32655964997567,-9.25925905229869e-07,2.77777781916989e-05,5.97371574015031e-07,0.554195518493652,0.982000045776367,0.830853403537504,318,400,361.793146564114,0,560,100.435483870968,9.97118055555556
2020-12-05,"BARC",101189.0546875,101784.1484375,101555.381793935,283.825555419922,294.04384765625,291.093245975946,-4.50799798965454,3.35652589797974,-1.62369976909731,-2.78321290016174,2.59990477561951,-0.0576229226294785,-6.48148150907622e-06,0.000148148150355728,7.21699530659344e-06,0.308678188323975,0.982000045776367,0.786654969658903,274,398,325.319408047584,0,630,171.612903225806,2.34255319148936
2020-12-05,"SUGG",101189.0546875,101784.1484375,101555.381793935,283.825555419922,294.04384765625,291.093245975946,-4.50799798965454,3.35652589797974,-1.62369976909731,-2.78321290016174,2.59990477561951,-0.0576229226294785,-6.48148150907622e-06,0.000148148150355728,7.21699530659344e-06,0.308678188323975,0.982000045776367,0.786654969658903,274,393.167541503906,325.137956434681,0,630,169.193548387097,9.86239583333333
2020-12-06,"BARC",100909.0859375,101784.1484375,101505.122794859,281.323937988281,294.04384765625,289.296181205011,-3.47922611236572,0.706491708755493,-1.58177988741501,-2.78321290016174,2.13729739189148,-0.545965201206698,0,5.46296318579051e-05,4.1069296269879e-07,0.386873741149902,0.982000045776367,0.761828844367817,265.494995117188,377,310.778492343041,-10,600,115.403225806452,2.31454212454212
2020-12-06,"SUGG",100909.0859375,101784.1484375,101505.122794859,281.323937988281,294.04384765625,289.296181205011,-3.47922611236572,0.706491708755493,-1.58177988741501,-2.78321290016174,2.13729739189148,-0.545965201206698,0,5.46296318579051e-05,4.1069296269879e-07,0.386873741149902,0.982000045776367,0.761828844367817,265.494995117188,377,310.730105246267,-10,600,115.403225806452,9.91118055555556
2020-12-07,"BARC",100377.8828125,101784.1484375,101241.700594338,284.572747802734,294.04384765625,289.773922159339,-3.47922611236572,2.67734360694885,-1.24764850212515,-2.78321290016174,5.89270496368408,0.0162803776827894,-0.000333333324503016,0.000907407402992249,0.000114303317016687,0.452502174377441,0.996471481323242,0.849701062222963,281,380.382202148438,346.923609579763,0,530,93.8064516129032,2.39130434782609
2020-12-07,"SUGG",100377.8828125,101784.1484375,101241.700594338,284.572747802734,294.04384765625,289.773922159339,-3.47922611236572,2.67734360694885,-1.24764850212515,-2.78321290016174,5.89270496368408,0.0162803776827894,-3.70370362091947e-06,0.000907407402992249,0.000116984021828789,0.452502174377441,0.996471481323242,0.849701062222963,281,380.382202148438,346.923609579763,0,530,93.8064516129032,9.724375
2020-12-08,"BARC",100665.46875,101784.1484375,101507.219086022,276.45986328125,294.04384765625,287.133638943908,-4.22295665740967,0.543400883674622,-2.04170514825295,-2.78321290016174,3.94066882133484,0.316696912170418,0,0,0,0.346235771179199,0.982000045776367,0.733055549334454,237.009948730469,278,253.430713161345,0,640,173.096774193548,2.33829113924051
2020-12-08,"SUGG",100665.46875,101784.1484375,101507.219086022,276.45986328125,294.04384765625,287.133638943908,-4.22295665740967,0.543400883674622,-2.04170514825295,-2.78321290016174,3.94066882133484,0.316696912170418,0,0,0,0.346235771179199,0.982000045776367,0.733055549334454,237.009948730469,278,253.430713161345,0,640,173.096774193548,9.84414634146341
2020-12-09,"BARC",101487.875,101996.1953125,101717.591529108,276.218927001953,294.04384765625,287.003166514571,-3.47922611236572,1.49636956055959,-1.40874622640343,-2.78321290016174,2.78647947311401,0.0406314617683811,0,0,0,0.416571846008301,0.982000045776367,0.763833058623857,236.879791259766,288.426147460938,257.240177277596,0,620,172.322580645161,NA
2020-12-09,"SUGG",101487.875,101996.1953125,101717.591529108,276.218927001953,294.04384765625,287.003166514571,-3.47922611236572,1.49636956055959,-1.40874622640343,-2.78321290016174,2.78647947311401,0.0406314617683811,0,0,0,0.416571846008301,0.982000045776367,0.763833058623857,236.879791259766,288.426147460938,257.252274051789,0,620,172.322580645161,9.82378472222222
2020-12-10,"BARC",101496.046875,101853.0390625,101685.12296812,281.646630859375,294.268731689453,289.369614373484,-3.47922611236572,2.16515135765076,-1.08836553793936,-2.78321290016174,2.37206530570984,-0.0560178863429477,0,0,0,0.378140335083008,0.982000045776367,0.819413702180309,269,322,288.757878703456,0,610,160.725806451613,1.18353982300885
2020-12-10,"SUGG",101496.046875,101853.0390625,101685.12296812,281.646630859375,294.268731689453,289.369614373484,-3.47922611236572,2.16515135765076,-1.08836553793936,-2.78321290016174,2.37206530570984,-0.0560178863429477,0,0,0,0.378140335083008,0.982000045776367,0.819413702180309,269,322,288.757878703456,0,610,160.725806451613,9.82454861111111
2020-12-11,"BARC",101459.109375,101909.6484375,101716.427072833,282.467980957031,295.500482177734,290.177664016396,-3.47922611236572,1.86137938499451,-0.829157693871743,-2.78321290016174,0.710441887378693,-0.877191546429976,0,0,0,0.342871208190918,0.982000045776367,0.791375850169889,277,320,295.653639270413,0,610,168.387096774194,1.32597826086957
2020-12-11,"SUGG",101459.109375,101909.6484375,101716.427072833,282.467980957031,295.500482177734,290.177664016396,-3.47922611236572,1.86137938499451,-0.829157693871743,-2.78321290016174,0.710441887378693,-0.877191546429976,0,0,0,0.342871208190918,0.982000045776367,0.791375850169889,277,320,295.64154249622,0,610,168.387096774194,9.73138888888889
2020-12-12,"BARC",101272.2734375,101784.1484375,101649.929918515,285.565484619141,295.558251953125,290.657602113293,-3.47922611236572,1.61904287338257,-1.23329841458209,-2.78321290016174,0.495578616857529,-1.08667558423692,-2.77777771568961e-06,1.11111108627584e-05,6.72043020766909e-07,0.529128303527832,0.982000045776367,0.85508577351929,296,395.617614746094,349.330291994156,0,260,49.0322580645161,1.34
2020-12-12,"SUGG",101272.2734375,101784.1484375,101649.929918515,285.565484619141,295.558251953125,290.657602113293,-3.47922611236572,1.61904287338257,-1.23329841458209,-2.78321290016174,0.495578616857529,-1.08667558423692,-2.77777771568961e-06,1.11111108627584e-05,6.72043020766909e-07,0.529128303527832,0.982000045776367,0.85508577351929,296,395.617614746094,349.243719285534,0,260,49.0322580645161,9.86638888888889
2020-12-13,"BARC",101260.0859375,101784.1484375,101600.484863281,288.004571533203,298.928338623047,292.268033312726,-3.47922611236572,1.59637689590454,-1.03287162674342,-2.78321290016174,1.70686769485474,-0.584209288676521,-1.85185181045974e-06,9.25925939723297e-06,1.53076465702265e-07,0.507232513427734,0.996380462646484,0.86940471477406,333.210998535156,394.742492675781,353.698388745708,0,530,131.532258064516,1.19256227758007
2020-12-13,"SUGG",101260.0859375,101784.1484375,101600.484863281,288.004571533203,298.928338623047,292.268033312726,-3.47922611236572,1.59637689590454,-1.03287162674342,-2.78321290016174,1.70686769485474,-0.584209288676521,-1.85185181045974e-06,9.25925939723297e-06,1.53076465702265e-07,0.507232513427734,0.996380462646484,0.86940471477406,333.210998535156,394.742492675781,353.746459468719,0,530,131.532258064516,9.73885017421603
2020-12-14,"BARC",100793.359375,101784.1484375,101426.540548345,289.955010986328,299.413690185547,292.98260410678,-3.47922611236572,5.32111787796021,-0.0311594643675151,-2.78321290016174,4.52925777435303,-0.116032512068012,-5.55555543137921e-06,5.74074064691861e-05,5.00298695462971e-06,0.578998184204102,0.987056579589844,0.856933592057997,341.157989501953,413.100463867188,369.435356140137,0,520,110.725806451613,1.32456204379562
2020-12-14,"SUGG",100793.359375,101784.1484375,101426.540548345,289.955010986328,299.413690185547,292.98260410678,-3.47922611236572,5.32111787796021,-0.0311594643675151,-2.78321290016174,4.52925777435303,-0.116032512068012,-5.55555543137921e-06,5.74074064691861e-05,5.00298695462971e-06,0.578998184204102,0.987056579589844,0.856933592057997,342.718383789062,413.100463867188,369.479215437366,0,520,109.274193548387,9.84322916666667
2020-12-15,"BARC",100955.0859375,101784.1484375,101464.992633779,285.472619628906,296.007592773438,291.006802720921,-4.0666651725769,2.30910634994507,-2.15961081687341,-2.81140613555908,1.74293208122253,-0.951997217595495,-5.55555543137921e-06,2.77777788815675e-05,2.12813624633719e-06,0.526586608886719,0.988729553222656,0.851191285579435,308,394.435546875,338.860338272587,0,510,93.7903225806452,1.32467625899281
2020-12-15,"SUGG",100955.0859375,101784.1484375,101464.992633779,285.472619628906,296.007592773438,291.006802720921,-4.0666651725769,2.30910634994507,-2.15961081687341,-2.81140613555908,1.74293208122253,-0.951997217595495,-5.55555543137921e-06,2.77777788815675e-05,2.12813624633719e-06,0.526586608886719,0.988729553222656,0.851191285579435,308,394.435546875,338.751467304845,0,510,93.7903225806452,10.0233680555556
2020-12-16,"BARC",100620.828125,101784.1484375,101385.353473622,283.193109130859,294.04384765625,289.573618353567,-4.02237558364868,4.94454574584961,-1.52474592539472,-2.88708186149597,1.08139646053314,-1.19243998962495,-9.25925905229869e-07,0.00252129625391077,0.000289314521808765,0.673027648925781,0.997362060546875,0.89232999350435,302.494995117188,406.687622070312,344.538487834315,-10,260,39.758064516129,1.71908127208481
2020-12-16,"SUGG",100620.828125,101784.1484375,101385.353473622,283.193109130859,294.04384765625,289.573618353567,-4.02237558364868,4.94454574584961,-1.52474592539472,-2.88708186149597,1.08139646053314,-1.19243998962495,-9.25925905229869e-07,0.00252129625391077,0.000289314521808765,0.673027648925781,0.997362060546875,0.89232999350435,302.494995117188,406.687622070312,344.599647275863,-10,260,38.6693548387097,9.88597222222222
2020-12-17,"BARC",100829.421875,101784.1484375,101485.753690986,281.602014160156,294.04384765625,289.66454197053,-3.58889150619507,3.24067091941833,-1.7807802090882,-2.78321290016174,3.62847399711609,0.131404753784419,-9.25925905229869e-07,1.85185187944659e-05,7.46714467518788e-07,0.550816421508789,0.992996292114258,0.871367609885431,264.123229980469,399.171142578125,325.072587782337,0,610,162.58064516129,2.08085409252669
2020-12-17,"SUGG",100829.421875,101784.1484375,101485.753690986,281.602014160156,294.04384765625,289.66454197053,-3.58889150619507,3.24067091941833,-1.7807802090882,-2.78321290016174,3.62847399711609,0.131404753784419,-9.25925905229869e-07,1.85185187944659e-05,7.46714467518788e-07,0.550816421508789,0.992996292114258,0.871367609885431,264.123229980469,388.928039550781,324.797338916409,0,610,160.403225806452,9.79038327526132
2020-12-18,"BARC",101626.8515625,102414.7734375,101933.719191028,274.616815185547,294.04384765625,286.410913311538,-4.09192371368408,-0.781379401683807,-2.20887168370668,-2.78321290016174,1.98411858081818,-0.617908965534924,0,0,0,0.337955017089844,0.982000045776367,0.763797940695158,221.020568847656,267.566162109375,246.74032672759,0,610,172.5,1.74974358974359
2020-12-18,"SUGG",101626.8515625,102414.7734375,101933.719191028,274.616815185547,294.04384765625,286.410913311538,-4.09192371368408,-0.781379401683807,-2.20887168370668,-2.78321290016174,1.98411858081818,-0.617908965534924,0,0,0,0.337955017089844,0.982000045776367,0.763797940695158,228.818557739258,267.566162109375,246.820489083567,0,610,172.5,9.76062717770035
2020-12-19,"BARC",101626.8515625,102450.3515625,101941.696672337,278.711541748047,294.04384765625,287.97246693847,-3.81656002998352,-0.271757811307907,-2.26059335281932,-3.27192139625549,0.747399866580963,-1.30264062847021,-4.6296293536822e-06,9.25925939723297e-06,2.98685787007515e-07,0.550825004577637,0.982000045776367,0.843225239169213,253.78369140625,377.880004882812,301.934189334992,-10,590,101.66935483871,1.85669117647059
2020-12-19,"SUGG",101626.8515625,102450.3515625,101941.696672337,278.711541748047,294.04384765625,287.97246693847,-3.81656002998352,-0.271757811307907,-2.26059335281932,-3.27192139625549,0.747399866580963,-1.30264062847021,-4.6296293536822e-06,9.25925939723297e-06,2.98685787007515e-07,0.550825004577637,0.982000045776367,0.843225239169213,253.78369140625,377.880004882812,301.896836557696,0,590,104.088709677419,9.64027777777778
2020-12-20,"BARC",100886.046875,101878.6640625,101550.016963836,284.518243408203,294.04384765625,290.025688733337,-3.47922611236572,3.50996088981628,-0.951376104578895,-2.7867968082428,2.00784182548523,-0.94992738114587,0,0.000314814827784344,4.2562724668043e-05,0.709333114624023,0.99134033203125,0.906979646067466,308.494995117188,396.121704101562,344.893280275406,0,370,47.8225806451613,2.46276679841897
2020-12-20,"SUGG",100886.046875,101878.6640625,101550.016963836,284.518243408203,294.04384765625,290.025688733337,-3.47922611236572,3.50996088981628,-0.951376104578895,-2.7867968082428,2.00784182548523,-0.94992738114587,-7.40740751778638e-05,0.000314814827784344,4.1965353094028e-05,0.709333114624023,0.99134033203125,0.906979646067466,308.494995117188,396.121704101562,344.893280275406,0,370,48.4274193548387,9.63358885017422
2020-12-21,"BARC",100840.453125,101784.1484375,101458.288043935,286.919396972656,294.04384765625,291.020979263962,-3.47922611236572,2.49502444267273,-1.5445834318788,-2.78321290016174,4.05807828903198,0.102459243408615,-9.25925732762725e-07,8.33333331953596e-05,9.66995231820584e-06,0.497681541442871,0.993577499389648,0.870084351237102,295,387.432373046875,337.64297263853,0,590,149.096774193548,1.53290441176471
2020-12-21,"SUGG",100840.453125,101784.1484375,101458.288043935,286.919396972656,294.04384765625,291.020979263962,-3.47922611236572,2.49502444267273,-1.5445834318788,-2.78321290016174,4.05807828903198,0.102459243408615,-9.25925732762725e-07,8.33333331953596e-05,9.66995231820584e-06,0.497681541442871,0.993577499389648,0.870084351237102,295,387.432373046875,337.64297263853,-70,590,146.556451612903,9.42219512195122
2020-12-22,"BARC",101625.8984375,102207.734375,101799.702626218,281.884210205078,294.04384765625,289.474314523512,-3.47922611236572,0.385236799716949,-1.60333991545391,-2.78321290016174,2.63349366188049,-0.113157822297365,0,0,0,0.354852828979492,0.992202758789062,0.798743716055347,274.801239013672,312.055847167969,289.675269096128,0,590,154.733870967742,1.34317343173432
2020-12-22,"SUGG",101625.8984375,102207.734375,101799.702626218,281.884210205078,294.04384765625,289.474314523512,-3.47922611236572,0.385236799716949,-1.60333991545391,-2.78321290016174,2.63349366188049,-0.113157822297365,0,0,0,0.354852828979492,0.992202758789062,0.798743716055347,274.801239013672,312.055847167969,289.706133073376,0,665,157.213709677419,9.45480392156863
2020-12-23,"BARC",101569.9375,102164.9921875,101817.714266213,282.062371826172,295.856744384766,290.093740820116,-3.47922611236572,1.45162355899811,-1.31599052912075,-2.78321290016174,0.688779294490814,-1.2072522471063,0,0,0,0.43483154296875,0.982000045776367,0.759456159837784,268,330,295.79645587552,0,590,164.556451612903,1.38914893617021
2020-12-23,"SUGG",101569.9375,102164.9921875,101817.714266213,282.062371826172,295.856744384766,290.093740820116,-3.47922611236572,1.45162355899811,-1.31599052912075,-2.78321290016174,0.688779294490814,-1.2072522471063,0,0,0,0.43483154296875,0.982000045776367,0.759456159837784,268,330,295.889873996858,-10,590,162.137096774194,9.50385767790262
2020-12-24,"BARC",100413.0390625,101784.1484375,101433.467621178,287.072259521484,298.730340576172,291.932439689226,-3.47922611236572,7.47393035888672,0.157840628254538,-2.78321290016174,6.30011383692423,-0.669935587403034,0,0.000342592597007751,2.47050481993069e-05,0.54363842010498,0.982000045776367,0.855311507589074,315,398,349.079237661054,0,510,123.048387096774,1.28345588235294
2020-12-24,"SUGG",100413.0390625,101784.1484375,101433.467621178,287.072259521484,298.730340576172,291.932439689226,-3.47922611236572,7.47393035888672,0.157840628254538,-2.78321290016174,6.30011383692423,-0.669935587403034,0,0.000342592597007751,2.47050481993069e-05,0.54363842010498,0.982000045776367,0.855311507589074,315,398,348.921979596538,0,510,123.048387096774,NA
2020-12-25,"BARC",100614.875,101918.2578125,101590.071031796,274.913751220703,294.04384765625,286.85192523259,-4.40850067138672,4.1565113067627,-1.63495879494056,-2.78321290016174,7.48222160339355,1.3629895084167,0,0.0010833333156727,8.73655923325101e-05,0.266067237854004,0.982000045776367,0.737179672807776,217,391.066101074219,274.273317890782,0,620,164.209677419355,1.65099644128114
2020-12-25,"SUGG",100614.875,101918.2578125,101590.071031796,274.913751220703,294.04384765625,286.85192523259,-4.40850067138672,4.1565113067627,-1.63495879494056,-2.78321290016174,7.48222160339355,1.3629895084167,0,0.0010833333156727,8.73655923325101e-05,0.266067237854004,0.982000045776367,0.737179672807776,217,407.537170410156,274.058833460654,0,620,164.209677419355,NA
2020-12-26,"BARC",101626.8515625,102163.3515625,101819.009466356,272.740075683594,294.04384765625,284.927679172639,-3.47922611236572,0.0377636700868607,-1.77576653011674,-2.78321290016174,1.8492968082428,-0.423025604785121,0,0,0,0.24010103225708,0.982000045776367,0.683549665571541,223,270.225463867188,239.902877561508,0,540,140.258064516129,1.91043321299639
2020-12-26,"SUGG",101626.8515625,102163.3515625,101819.009466356,272.740075683594,294.04384765625,284.927679172639,-3.47922611236572,0.0377636700868607,-1.77576653011674,-2.78321290016174,1.8492968082428,-0.423025604785121,0,0,0,0.24010103225708,0.982000045776367,0.683549665571541,223,270.225463867188,239.972057650166,-10,540,138.08064516129,NA
2020-12-27,"BARC",101626.8515625,102187.34375,101810.782258065,274.906549072266,294.04384765625,286.520512148129,-3.47922611236572,0.0447729490697384,-1.79582518584005,-2.78321290016174,1.20250487327576,-1.08058575219872,0,0,0,0.396638298034668,0.982000045776367,0.714037453948811,233.189697265625,306,261.6161073254,0,590,161.491935483871,1.63954372623574
2020-12-27,"SUGG",101626.8515625,102187.34375,101810.782258065,274.906549072266,294.04384765625,286.520512148129,-3.47922611236572,0.0447729490697384,-1.79582518584005,-2.78321290016174,1.20250487327576,-1.08058575219872,0,0,0,0.396638298034668,0.982000045776367,0.714037453948811,233.189697265625,306,261.6161073254,0,590,161.491935483871,NA
2020-12-28,"BARC",101626.8515625,102271.34375,101886.708338584,282.118829345703,295.118615722656,289.602023543081,-3.47922611236572,-0.643039524555206,-1.92931274615068,-2.78321290016174,-0.265339344739914,-1.41285900673479,-1.85185181045974e-06,1.85185181045974e-06,0,0.458654136657715,0.982000045776367,0.833774979242714,279.674621582031,366.551849365234,303.152722758632,0,580,159.475806451613,1.45897810218978
2020-12-28,"SUGG",101626.8515625,102271.34375,101886.708338584,282.118829345703,295.118615722656,289.602023543081,-3.47922611236572,-0.643039524555206,-1.92931274615068,-2.78321290016174,-0.265339344739914,-1.41285900673479,-1.85185181045974e-06,1.85185181045974e-06,0,0.458654136657715,0.982000045776367,0.833774979242714,279.674621582031,366.551849365234,303.120646076818,0,580,159.475806451613,9.82271317829457
2020-12-29,"BARC",101626.8515625,102479.5234375,101970.75844254,282.559320068359,295.141046142578,290.061953091365,-3.47922611236572,-0.0256689451634884,-1.89469096724755,-3.88556146621704,-0.0909790024161339,-1.50726999220769,-9.25925905229869e-07,1.85185194843345e-05,1.68010756304419e-06,0.446446304321289,0.982000045776367,0.809716253767731,281.494995117188,384.523712158203,315.047199741487,0,580,132.354838709677,1.17017985611511
2020-12-29,"SUGG",101626.8515625,102479.5234375,101970.75844254,282.559320068359,295.141046142578,290.061953091365,-3.47922611236572,-0.0256689451634884,-1.89469096724755,-3.88556146621704,-0.0909790024161339,-1.50726999220769,-9.25925905229869e-07,1.85185194843345e-05,1.68010756304419e-06,0.446446304321289,0.982000045776367,0.809716253767731,281.494995117188,384.523712158203,315.020774595199,0,580,132.354838709677,10.2197540983607
2020-12-30,"BARC",101532.2265625,102270.1875,101859.744487147,286.421136474609,296.942193603516,291.428544965354,-3.47922611236572,1.75927972793579,-1.48450547509429,-4.02926731109619,-0.0116625977680087,-1.51509946711444,-9.25925905229869e-07,3.70370375889319e-05,5.33900849283044e-06,0.548606834411621,0.999215316772461,0.861230557657057,307.288604736328,398.969787597656,356.239603473294,0,440,89.6774193548387,1.23081560283688
2020-12-30,"SUGG",101532.2265625,102270.1875,101859.744487147,286.421136474609,296.942193603516,291.428544965354,-3.47922611236572,1.75927972793579,-1.48450547509429,-4.02926731109619,-0.0116625977680087,-1.51509946711444,-9.25925905229869e-07,3.70370375889319e-05,5.33900849283044e-06,0.548606834411621,0.999215316772461,0.861230557657057,307.288604736328,398.969787597656,356.177065941595,0,440,89.6774193548387,10.9978048780488
2020-12-31,"BARC",101297.4453125,101784.1484375,101626.245888987,290.029046630859,299.803186035156,293.158005958475,-3.47922611236572,5.17459964752197,-0.167487611361452,-3.89619374275208,-0.109479978680611,-1.73185399466104,-4.6296293536822e-06,0.000203703708118863,1.40718342052058e-05,0.514940872192383,0.992493667602539,0.851261886909444,330.949157714844,413.405151367188,371.387728537283,0,560,136.129032258065,1.32498220640569
2020-12-31,"SUGG",101297.4453125,101784.1484375,101626.245888987,290.029046630859,299.803186035156,293.158005958475,-3.47922611236572,5.17459964752197,-0.167487611361452,-3.89619374275208,-0.109479978680611,-1.73185399466104,-4.6296293536822e-06,0.000203703708118863,1.40718342052058e-05,0.514940872192383,0.992493667602539,0.851261886909444,327.953460693359,413.405151367188,371.47607655679,0,560,136.129032258065,11.1706944444444
2021-01-01,"BARC",101403.2890625,101909.28125,101654.615570397,290.875085449219,301.199761962891,293.959462040727,-3.47922611236572,5.96152591705322,0.143958346669122,-3.7762279510498,1.16796386241913,-1.44914260845674,-3.70370362091947e-06,0.000148148144836779,1.58378138557953e-05,0.55656810760498,0.984222793579102,0.850829991191946,347.919311523438,420.247497558594,378.804270344396,0,560,122.741935483871,1.58267605633803
2021-01-01,"SUGG",101403.2890625,101909.28125,101654.615570397,290.875085449219,301.199761962891,293.959462040727,-3.47922611236572,5.96152591705322,0.143958346669122,-3.7762279510498,1.16796386241913,-1.44914260845674,-3.70370362091947e-06,0.000148148144836779,1.58378138557953e-05,0.55656810760498,0.984222793579102,0.850829991191946,347.919311523438,420.247497558594,378.804270344396,0,560,122.741935483871,11.1177083333333
2021-01-02,"BARC",101184.6640625,101784.1484375,101611.849467616,290.875085449219,299.186791992188,293.594027435139,-3.47922611236572,4.6845531463623,0.0418934429525047,-2.78321290016174,2.30190181732178,-0.499583782141394,-1.85185146552545e-06,1.85185194843345e-05,2.38948630162358e-06,0.630434875488281,0.992717590332031,0.887339421497878,352.097717285156,412.691345214844,376.517636452952,0,490,112.58064516129,1.39630434782609
2021-01-02,"SUGG",101184.6640625,101784.1484375,101611.849467616,290.875085449219,299.186791992188,293.594027435139,-3.47922611236572,4.6845531463623,0.0418934429525047,-2.78321290016174,2.30190181732178,-0.499583782141394,-9.25925939723297e-06,1.85185194843345e-05,2.3148148548717e-06,0.630434875488281,0.992717590332031,0.887339421497878,352.097717285156,412.691345214844,376.505539678758,0,490,112.58064516129,11.0070486111111
2021-01-03,"BARC",101069.9609375,101784.1484375,101503.721312164,288.735243733724,296.119653320313,292.742105061521,-3.47922611236572,4.69894504547119,-0.831528064985109,-2.78321290016174,3.14422345161438,0.199533220701,-0.00019444444389255,0.000405555588227731,5.09856639818256e-05,0.432386245727539,0.982000045776367,0.834301998871629,293,414,373.878791809082,-90,550,104.838709677419,1.80251824817518
2021-01-03,"SUGG",101069.9609375,101784.1484375,101503.721312164,288.735243733724,296.119653320313,292.742105061521,-3.47922611236572,4.69894504547119,-0.831528064985109,-2.78321290016174,3.14422345161438,0.199533220701,-5.55555543137921e-06,0.000405555588227731,5.25537643357978e-05,0.432386245727539,0.982000045776367,0.834301998871629,293,414,373.948378532164,0,550,106.048387096774,11.1295486111111
2021-01-04,"BARC",101210.328125,101784.1484375,101570.52734375,280.031976318359,294.04384765625,288.896215652138,-3.47922611236572,-0.717490196228027,-2.02671663495161,-2.78321290016174,2.3428099155426,-0.156826798473635,0,0,0,0.329927749633789,0.982000045776367,0.752765231235053,253,289,272.084238360005,0,610,171.209677419355,1.06483754512635
2021-01-04,"SUGG",101210.328125,101784.1484375,101570.52734375,280.031976318359,294.04384765625,288.896215652138,-3.47922611236572,-0.717490196228027,-2.02671663495161,-2.78321290016174,2.3428099155426,-0.156826798473635,0,0,0,0.329927749633789,0.982000045776367,0.752765231235053,253,289,272.193109327747,0,610,171.209677419355,11.0382986111111
2021-01-05,"BARC",101098.3046875,101784.1484375,101533.306677377,280.285577392578,294.04384765625,288.972342058407,-3.47922611236572,0.71778804063797,-1.55370305301982,-2.78321290016174,4.63994598388672,0.287413582606341,0,0,0,0.414381790161133,0.982000045776367,0.76782835483551,261,321,282.170747818485,0,600,168.951612903226,1.39835766423358
2021-01-05,"SUGG",101098.3046875,101784.1484375,101533.306677377,280.285577392578,294.04384765625,288.972342058407,-3.47922611236572,0.71778804063797,-1.55370305301982,-2.78321290016174,4.63994598388672,0.287413582606341,0,0,0,0.414381790161133,0.982000045776367,0.76782835483551,261,321,282.170747818485,0,600,168.951612903226,11.0819545454545
2021-01-06,"BARC",101294.3515625,101873.8359375,101638.717642179,279.737939453125,294.04384765625,288.870584085936,-3.47922611236572,-0.317822247743607,-1.94190824842982,-2.78321290016174,1.56496584415436,-0.753837020820552,0,0,0,0.289874629974365,0.982000045776367,0.743564142245118,256,303,273.874986217868,0,610,169.395161290323,1.7498916967509
2021-01-06,"SUGG",101294.3515625,101873.8359375,101638.717642179,279.737939453125,294.04384765625,288.870584085936,-3.47922611236572,-0.317822247743607,-1.94190824842982,-2.78321290016174,1.56496584415436,-0.753837020820552,0,0,0,0.289874629974365,0.982000045776367,0.743564142245118,250,303,273.826599121094,0,610,169.395161290323,11.1886153846154
2021-01-07,"BARC",100826.5859375,101784.1484375,101542.192403814,282.984338378906,294.446466064453,289.895601157732,-3.47922611236572,5.00161838531494,-1.16386899015596,-3.55556631088257,0.0117830038070679,-1.54229891399843,0,1.85185187944659e-05,3.73357233759394e-07,0.480948257446289,0.982000045776367,0.803138138632621,291,368.809326171875,317.243399589292,0,510,116.266129032258,2.07296992481203
2021-01-07,"SUGG",100826.5859375,101784.1484375,101542.192403814,282.984338378906,294.446466064453,289.895601157732,-3.47922611236572,5.00161838531494,-1.16386899015596,-3.55556631088257,0.0117830038070679,-1.54229891399843,0,1.85185187944659e-05,3.73357233759394e-07,0.480948257446289,0.982000045776367,0.803138138632621,291,368.809326171875,317.243399589292,0,510,116.266129032258,11.1130902777778
